  village_id,model_ent_1988,data_ent_1988,model_ent_1990,data_ent_1990,model_ent_1992,data_ent_1992,model_ent_1994,data_ent_1994,model_ent_1996,data_ent_1996
49030402,0.014423,0.000000,0.023285,0.058140,0.030790,0.000000,0.037783,0.218182,0.043521,0.091803
49030403,0.011988,0.000000,0.020156,0.052632,0.027784,0.051724,0.034218,0.051724,0.041007,0.044426
49030405,0.089045,0.017241,0.088673,0.051724,0.088300,0.032258,0.087926,0.032258,0.087551,0.038654
49030409,0.089045,0.000000,0.088673,0.000000,0.088300,0.047619,0.087926,0.000000,0.087551,0.004524
49030502,0.013206,0.010309,0.021347,0.000000,0.029234,0.000000,0.035960,0.000000,0.041488,0.008957
49031002,0.013136,0.016260,0.021269,0.013245,0.029159,0.031250,0.035891,0.000000,0.041425,0.001296
49031003,0.011989,0.016129,0.020157,0.044776,0.027784,0.000000,0.034218,0.000000,0.041007,0.017040
49031102,0.016119,0.018868,0.025259,0.041667,0.033368,0.030769,0.039554,0.038760,0.045494,0.036654
49051203,0.089045,0.000000,0.088673,0.000000,0.088300,0.000000,0.087926,0.012821,0.087551,0.015467
49051707,0.016821,0.000000,0.025545,0.000000,0.033641,0.000000,0.039801,0.000000,0.045713,0.025292
49052103,0.089045,0.000000,0.088673,0.022901,0.088300,0.022901,0.087926,0.022901,0.087551,0.033760
49052106,0.089045,0.017241,0.088673,0.017241,0.088300,0.022222,0.087926,0.022222,0.087551,0.017683
49090206,0.013207,0.000000,0.021348,0.000000,0.029234,0.000000,0.035960,0.017241,0.041488,0.018477
49100404,0.016724,0.066225,0.025439,0.046358,0.033540,0.000000,0.039709,0.000000,0.045632,0.002115
49100405,0.089045,0.011236,0.088673,0.000000,0.088300,0.000000,0.087926,0.010204,0.087551,0.001940
49110105,0.089045,0.028571,0.088673,0.000000,0.088300,0.000000,0.087926,0.000000,0.087551,0.004524
49110501,0.018030,0.197802,0.027461,0.000000,0.035159,0.015625,0.041569,0.000000,0.047588,0.018503
49110506,0.020944,0.033613,0.030534,0.000000,0.038060,0.030928,0.044954,0.000000,0.049931,0.001485
49110609,0.089045,0.062500,0.088673,0.000000,0.088300,0.000000,0.087926,0.000000,0.087551,0.075196
53011203,0.089045,0.000000,0.088673,0.047244,0.088300,0.000000,0.087926,0.024000,0.087551,0.000097
53011208,0.014351,0.000000,0.023207,0.000000,0.030715,0.000000,0.037714,0.000000,0.043460,0.058908
53011803,0.013815,0.000000,0.022281,0.000000,0.029435,0.000000,0.036141,0.000000,0.041651,0.009382
53011806,0.089045,0.000000,0.088673,0.000000,0.088300,0.003663,0.087926,0.000000,0.087551,0.000089
53012303,0.013136,0.029762,0.021269,0.009569,0.029159,0.000000,0.035891,0.000000,0.041424,0.000531
53012305,0.012527,0.000000,0.021088,0.000000,0.028985,0.000000,0.035731,0.000000,0.041279,0.000204
53012307,0.010769,0.000000,0.019036,0.000000,0.026304,0.000000,0.033772,0.000000,0.040616,0.109632
53012501,0.011379,0.011719,0.019218,0.003704,0.026481,0.003745,0.033933,0.000000,0.040757,0.000092
53012502,0.013181,0.000000,0.021319,0.034783,0.029207,0.000000,0.035935,0.000000,0.041465,0.000202
53012506,0.019113,0.000000,0.028426,0.000000,0.036374,0.000000,0.043057,0.000000,0.049292,0.000846
53020201,0.011989,0.004329,0.020157,0.000000,0.027784,0.016260,0.034218,0.020080,0.041007,0.015023
53020203,0.011989,0.000000,0.020157,0.022472,0.027784,0.000000,0.034218,0.000000,0.041007,0.017617
53020205,0.010769,0.007042,0.019036,0.012739,0.026304,0.012346,0.033772,0.000000,0.040616,0.011990
53020207,0.008961,0.005952,0.016923,0.000000,0.024563,0.000000,0.031854,0.000000,0.038477,0.000132
53020209,0.009502,0.000000,0.017027,0.000000,0.024664,0.000000,0.031948,0.000000,0.038561,0.016011
53020212,0.010795,0.007246,0.019065,0.000000,0.026332,0.003247,0.033797,0.000000,0.040638,0.000084
53020213,0.010113,0.005155,0.017972,0.000000,0.024871,0.000000,0.032136,0.000000,0.038729,0.000134
53020408,0.089045,0.006579,0.088673,0.010753,0.088300,0.019608,0.087926,0.000000,0.087551,0.000253
53021704,0.089045,0.000000,0.088673,0.000000,0.088300,0.000000,0.087926,0.000000,0.087551,0.000065
53021707,0.021605,0.000000,0.031581,0.000000,0.039417,0.000000,0.045234,0.000000,0.050178,0.000301
53021802,0.013110,0.000000,0.021241,0.020202,0.029132,0.008475,0.035866,0.000000,0.041402,0.008484
53021803,0.011380,0.000000,0.019219,0.003175,0.026482,0.003175,0.033933,0.000000,0.040758,0.014789
53021805,0.012502,0.000000,0.021060,0.000000,0.028958,0.012821,0.035706,0.000000,0.041257,0.048480
53021811,0.089045,0.000000,0.088673,0.000000,0.088300,0.000000,0.087926,0.000000,0.087551,0.000279
