 village_id,model_ent_1988,data_ent_1988,model_ent_1990,data_ent_1990,model_ent_1992,data_ent_1992,model_ent_1994,data_ent_1994,model_ent_1996,data_ent_1996
53021805,0.032669,0.000000,0.035137,0.000000,0.037059,0.012821,0.037996,0.000000,0.037618,0.048480
53021813,0.054764,0.000000,0.039929,0.010309,0.053420,0.008547,0.038407,0.000000,0.037729,0.008083
53021704,0.054764,0.000000,0.034443,0.000000,0.053420,0.000000,0.054057,0.000000,0.054676,0.000065
53020410,0.054764,0.000000,0.058514,0.000000,0.053420,0.008621,0.054057,0.000000,0.037755,0.008484
53020901,0.029327,0.000000,0.033316,0.000000,0.035937,0.007042,0.037362,0.000000,0.037586,0.000181
53071205,0.025279,0.000000,0.031487,0.000000,0.035166,0.000000,0.037036,0.000000,0.037583,0.000444
53071005,0.027608,0.000000,0.032446,0.000000,0.035576,0.000000,0.037365,0.000000,0.054676,0.000194
53012305,0.033229,0.000000,0.035572,0.000000,0.037068,0.000000,0.037998,0.000000,0.037618,0.000204
53011208,0.039736,0.000000,0.058514,0.000000,0.038845,0.000000,0.038253,0.000000,0.037642,0.058908
53060301,0.054764,0.022293,0.036575,0.031847,0.037829,0.052117,0.038219,0.000000,0.037624,0.012465
53060302,0.024686,0.000000,0.031022,0.000000,0.034788,0.000000,0.036715,0.000000,0.037568,0.000291
53060402,0.054764,0.000000,0.029802,0.000000,0.053420,0.000000,0.036456,0.000000,0.037571,0.000271
53021701,0.054764,0.000000,0.058514,0.000000,0.053420,0.000000,0.054057,0.007692,0.054676,0.006710
53021815,0.054764,0.008850,0.058514,0.009091,0.039049,0.008850,0.038355,0.000000,0.037710,0.008279
53021702,0.023524,0.000000,0.058514,0.000000,0.053420,0.000000,0.054057,0.000000,0.054676,0.000161
53021812,0.036509,0.000000,0.037301,0.000000,0.053420,0.000000,0.038236,0.000000,0.037639,0.000361
53021811,0.027400,0.000000,0.032619,0.000000,0.035658,0.000000,0.037391,0.000000,0.037587,0.000279
53021806,0.054764,0.007634,0.035743,0.022222,0.053420,0.019868,0.038026,0.000000,0.037626,0.000192
53021802,0.034870,0.000000,0.036441,0.020202,0.037776,0.008475,0.038210,0.000000,0.054676,0.008484
53021803,0.029786,0.000000,0.033751,0.003175,0.036294,0.003175,0.037667,0.000000,0.037601,0.014789
53011209,0.040683,0.000000,0.039789,0.000000,0.039039,0.000000,0.038356,0.000000,0.037704,0.000230
53011802,0.040196,0.000000,0.039525,0.000000,0.053420,0.000000,0.038288,0.000000,0.054676,0.000589
53011806,0.054764,0.000000,0.058514,0.000000,0.053420,0.003663,0.054057,0.000000,0.054676,0.000089
53011801,0.054764,0.000000,0.058514,0.000000,0.053420,0.000000,0.054057,0.000000,0.054676,0.000141
53170303,0.019956,0.000000,0.028625,0.032710,0.053420,0.000000,0.036390,0.036842,0.037567,0.000108
53020706,0.029888,0.000000,0.033805,0.000000,0.036325,0.000000,0.037685,0.000000,0.037601,0.000142
53170102,0.054764,0.000000,0.030744,0.000000,0.034505,0.000000,0.036748,0.000000,0.037569,0.021116
53170101,0.054764,0.005348,0.058514,0.000000,0.035700,0.011236,0.037406,0.000000,0.037590,0.045805
53170301,0.040387,0.008264,0.039620,0.012618,0.038936,0.000000,0.038300,0.000000,0.037671,0.109397
49090206,0.037039,0.000000,0.037722,0.000000,0.038479,0.000000,0.038242,0.017241,0.037636,0.018477
49110405,0.054764,0.062500,0.058514,0.028846,0.053420,0.000000,0.054057,0.000000,0.054676,0.001878
49080201,0.027608,0.025641,0.058514,0.000000,0.053420,0.018182,0.054057,0.027523,0.037600,0.027455
49110404,0.054764,0.023810,0.037415,0.016667,0.053420,0.018293,0.054057,0.000000,0.054676,0.001364
49100402,0.054764,0.000000,0.039706,0.022857,0.053420,0.022599,0.054057,0.000000,0.037699,0.002525
49031003,0.054764,0.016129,0.058514,0.044776,0.036789,0.000000,0.038011,0.000000,0.037622,0.017040
49100401,0.040339,0.007143,0.039600,0.006536,0.053420,0.000000,0.054057,0.000000,0.037681,0.001405
49110602,0.054764,0.000000,0.037825,0.000000,0.038512,0.000000,0.054057,0.000000,0.037647,0.002731
49031102,0.040395,0.018868,0.058514,0.041667,0.053420,0.030769,0.054057,0.038760,0.054676,0.036654
49031002,0.054764,0.016260,0.036504,0.013245,0.037802,0.031250,0.038216,0.000000,0.037622,0.001296
49100405,0.039777,0.011236,0.039023,0.000000,0.038844,0.000000,0.038252,0.010204,0.037641,0.001940
49020208,0.032669,0.000000,0.035137,0.000000,0.037059,0.000000,0.037996,0.000000,0.037618,0.002024
49030102,0.054764,0.000000,0.058514,0.031250,0.053420,0.051724,0.054057,0.000000,0.037689,0.003673
49022508,0.040678,0.019608,0.039786,0.000000,0.039037,0.048780,0.038355,0.045455,0.054676,0.040040
49100404,0.040531,0.066225,0.039709,0.046358,0.038996,0.000000,0.054057,0.000000,0.037708,0.002115
49080301,0.054764,0.000000,0.058514,0.015748,0.053420,0.016000,0.054057,0.008772,0.054676,0.001791
49021605,0.031555,0.000000,0.034689,0.000000,0.036694,0.018519,0.037992,0.000000,0.037617,0.001834
49020901,0.038206,0.051282,0.038203,0.047619,0.038506,0.039216,0.054057,0.000000,0.037646,0.004125
49030405,0.054764,0.017241,0.037415,0.051724,0.053420,0.032258,0.054057,0.032258,0.037650,0.038654
49030205,0.054764,0.000000,0.058514,0.028902,0.053420,0.024540,0.054057,0.000000,0.054676,0.001241
49070101,0.040307,0.000000,0.039572,0.000000,0.038915,0.000000,0.038283,0.102941,0.037669,0.002669
49020904,0.024560,0.035294,0.030815,0.000000,0.053420,0.000000,0.036792,0.000000,0.054676,0.001564
49020202,0.031569,0.016393,0.034697,0.023256,0.036698,0.000000,0.037993,0.009174,0.037617,0.010942
49020903,0.030134,0.019608,0.033940,0.015625,0.036387,0.000000,0.037702,0.013514,0.037603,0.002525
49020201,0.054764,0.027027,0.039543,0.026316,0.038903,0.000000,0.054057,0.000000,0.037663,0.005606
