  village_id,model_ent_1988,data_ent_1988,model_ent_1990,data_ent_1990,model_ent_1992,data_ent_1992,model_ent_1994,data_ent_1994,model_ent_1996,data_ent_1996
49020104,0.048112,0.055556,0.047875,0.113565,0.047638,0.029674,0.047401,0.029674,0.047163,0.005561
49020105,0.048112,0.017668,0.047875,0.017544,0.047638,0.023569,0.047401,0.023569,0.047163,0.454150
49020108,0.019511,0.000000,0.022937,0.005195,0.025748,0.015385,0.027984,0.015385,0.030125,0.044965
49020201,0.025551,0.027027,0.029067,0.026316,0.031229,0.000000,0.033139,0.000000,0.034679,0.005606
49020202,0.015782,0.016393,0.018975,0.023256,0.021951,0.000000,0.024649,0.009174,0.026523,0.010942
49020203,0.027123,0.000000,0.030197,0.000000,0.032465,0.000000,0.034458,0.000000,0.036056,0.003985
49020208,0.016982,0.000000,0.020489,0.000000,0.023743,0.000000,0.026703,0.000000,0.028770,0.002024
49020302,0.020761,0.045872,0.024515,0.015625,0.027606,0.033058,0.030057,0.040984,0.032394,0.058434
49020501,0.048112,0.056818,0.047875,0.056818,0.047638,0.054348,0.047401,0.021739,0.047163,0.021525
49020502,0.048112,0.000000,0.047875,0.000000,0.047638,0.018519,0.047401,0.000000,0.047163,0.001940
49020503,0.048112,0.010989,0.047875,0.000000,0.047638,0.000000,0.047401,0.033708,0.047163,0.034480
49020701,0.048112,0.028571,0.047875,0.029915,0.047638,0.024896,0.047401,0.013158,0.047163,0.020624
49020704,0.008001,0.003623,0.011777,0.000000,0.015054,0.000000,0.017833,0.000000,0.020115,0.001422
49020901,0.048112,0.051282,0.047875,0.047619,0.047638,0.039216,0.047401,0.000000,0.047163,0.004125
49020903,0.048112,0.019608,0.047875,0.015625,0.047638,0.000000,0.047401,0.013514,0.047163,0.002525
49020904,0.048112,0.035294,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.001564
49021201,0.020778,0.163043,0.024530,0.081522,0.027619,0.080808,0.030068,0.028986,0.032404,0.475718
49021204,0.015782,0.027523,0.018975,0.008130,0.021951,0.009434,0.024649,0.000000,0.026523,0.009890
49021206,0.026482,0.081633,0.029415,0.009524,0.031556,0.008475,0.033443,0.008475,0.034959,0.028420
49021211,0.015735,0.035088,0.018932,0.016949,0.021913,0.016393,0.024615,0.031746,0.026492,0.017683
49021212,0.048112,0.008547,0.047875,0.000000,0.047638,0.000000,0.047401,0.000000,0.047163,0.017347
49021601,0.017001,0.000000,0.020506,0.000000,0.023758,0.000000,0.026716,0.000000,0.028782,0.004276
49021602,0.048112,0.000000,0.047875,0.010989,0.047638,0.033333,0.047401,0.049383,0.047163,0.002257
49021605,0.015762,0.000000,0.018957,0.000000,0.021935,0.018519,0.024635,0.000000,0.026510,0.001834
49021609,0.013921,0.000000,0.017313,0.000000,0.020833,0.000000,0.023422,0.000000,0.026242,0.003508
49021901,0.048112,0.000000,0.047875,0.005525,0.047638,0.000000,0.047401,0.000000,0.047163,0.001485
49021902,0.023906,0.000000,0.026982,0.006667,0.029598,0.000000,0.031304,0.000000,0.032674,0.081352
49021907,0.010909,0.010417,0.014183,0.000000,0.017114,0.000000,0.020127,0.000000,0.022610,0.002257
