  village_id,model_ent_1988,data_ent_1988,model_ent_1990,data_ent_1990,model_ent_1992,data_ent_1992,model_ent_1994,data_ent_1994,model_ent_1996,data_ent_1996
27090806,0.048910,0.020325,0.048741,0.004525,0.046902,0.000000,0.047447,0.000000,0.047108,0.054886
27090901,0.025428,0.000000,0.027492,0.000000,0.029117,0.000000,0.030070,0.000000,0.029737,0.000450
27090903,0.048910,0.000000,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.000682
27090904,0.048910,0.005128,0.048741,0.005263,0.046902,0.004831,0.047447,0.000000,0.047108,0.000293
27090907,0.048910,0.000000,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.000378
27091004,0.048910,0.000000,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.000529
27091006,0.048910,0.024590,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.000407
27091104,0.022089,0.000000,0.025791,0.000000,0.028096,0.000000,0.029507,0.000000,0.029710,0.000488
27091107,0.048910,0.014706,0.048741,0.007092,0.046902,0.000000,0.047447,0.000000,0.047108,0.000918
27091110,0.048910,0.015267,0.048741,0.034483,0.046902,0.000000,0.047447,0.000000,0.047108,0.000399
27091112,0.048910,0.010417,0.048741,0.039604,0.046902,0.040000,0.047447,0.000000,0.047108,0.000500
27091401,0.048910,0.040359,0.048741,0.031873,0.046902,0.012000,0.047447,0.000000,0.047108,0.033045
27091402,0.020377,0.012500,0.024912,0.011905,0.027741,0.012048,0.029220,0.000000,0.029709,0.029392
27091405,0.024198,0.048387,0.027000,0.148148,0.028746,0.000000,0.029774,0.017857,0.029723,0.254627
27100207,0.018065,0.000000,0.023579,0.000000,0.027026,0.023529,0.028919,0.000000,0.029695,0.022488
27100309,0.020357,0.000000,0.024901,0.000000,0.027736,0.009259,0.029218,0.004444,0.029709,0.004681
27100401,0.027085,0.005988,0.028335,0.011429,0.029456,0.000000,0.030074,0.040000,0.029738,0.052902
27100402,0.029285,0.035294,0.029582,0.012346,0.030120,0.012346,0.030232,0.000000,0.029752,0.000697
27100403,0.048910,0.000000,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.000347
27100404,0.024198,0.020408,0.027000,0.000000,0.028746,0.012579,0.029774,0.000000,0.029723,0.000389
27100405,0.024198,0.000000,0.027000,0.000000,0.028746,0.000000,0.029774,0.000000,0.029723,0.000556
27110704,0.031929,0.000000,0.031320,0.000000,0.030788,0.000000,0.030279,0.000000,0.029780,0.000834
27110707,0.048910,0.008197,0.048741,0.000000,0.046902,0.032258,0.047447,0.032000,0.047108,0.031203
27111009,0.032263,0.000000,0.031513,0.000000,0.030896,0.000000,0.030342,0.000000,0.029810,0.051723
27120401,0.032625,0.000000,0.031704,0.000000,0.030995,0.000000,0.030392,0.000000,0.029840,0.000500
27120404,0.027104,0.000000,0.028346,0.008197,0.029462,0.000000,0.030075,0.000000,0.029738,0.000647
27120407,0.032309,0.012579,0.031541,0.000000,0.030899,0.000000,0.030343,0.000000,0.029811,0.000371
27120409,0.031790,0.005236,0.031215,0.009132,0.030753,0.000000,0.030263,0.000000,0.029767,0.000281
27120506,0.022079,0.012195,0.025785,0.005952,0.028094,0.000000,0.029506,0.000000,0.029710,0.555193
27120508,0.020377,0.000000,0.024912,0.000000,0.027741,0.000000,0.029220,0.000000,0.029709,0.745452
27130407,0.031851,0.007092,0.031280,0.014085,0.030756,0.020408,0.030264,0.000000,0.029767,0.000410
27130410,0.017502,0.000000,0.023567,0.000000,0.027020,0.000000,0.028917,0.000000,0.029694,0.000380
27140302,0.048910,0.000000,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.000359
27140406,0.020376,0.000000,0.024912,0.000000,0.027741,0.000000,0.029220,0.000000,0.029709,0.000856
27140501,0.023760,0.013889,0.026582,0.028571,0.028414,0.040000,0.029499,0.025641,0.029710,0.000729
27140603,0.020942,0.000000,0.025338,0.008850,0.027746,0.000000,0.029222,0.000000,0.029709,0.000520
27140704,0.027644,0.024096,0.028750,0.000000,0.029786,0.000000,0.030216,0.000000,0.029739,0.000737
27150101,0.021507,0.000000,0.025352,0.000000,0.027754,0.000000,0.029224,0.000000,0.029709,0.000533
27150103,0.018647,0.000000,0.024016,0.000000,0.027036,0.000000,0.028922,0.000000,0.029695,0.000387
27150104,0.019229,0.000000,0.024458,0.000000,0.027386,0.000000,0.029211,0.000000,0.029708,0.000823
27150106,0.016329,0.000000,0.022675,0.000000,0.026312,0.000000,0.028617,0.000000,0.029693,0.000792
27150108,0.048910,0.000000,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.000447
27150201,0.019798,0.004831,0.024474,0.000000,0.027394,0.000000,0.029214,0.000000,0.029708,0.032635
27150205,0.048910,0.000000,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.033216
27150306,0.018659,0.000000,0.024023,0.000000,0.027039,0.000000,0.028924,0.011765,0.029695,0.000661
27150403,0.015150,0.000000,0.022206,0.013889,0.026285,0.000000,0.028607,0.021739,0.029692,0.027788
27160201,0.023768,0.000000,0.026587,0.000000,0.028416,0.000000,0.029500,0.000000,0.029710,0.000628
27160202,0.023760,0.000000,0.026582,0.000000,0.028414,0.000000,0.029499,0.000000,0.029710,0.078111
27160301,0.020377,0.000000,0.024912,0.000000,0.027741,0.000000,0.029220,0.000000,0.029709,0.012054
27160404,0.016928,0.017699,0.023128,0.000000,0.026670,0.000000,0.028626,0.000000,0.029694,0.000823
49010202,0.033311,0.093567,0.032093,0.093567,0.031211,0.000000,0.030517,0.085271,0.029910,0.082884
49010203,0.048910,0.000000,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.001261
49010205,0.030369,0.000000,0.030396,0.026217,0.030446,0.029316,0.030234,0.031359,0.029753,0.030396
49010302,0.048910,0.047619,0.048741,0.037736,0.046902,0.020619,0.047447,0.039604,0.047108,0.039646
49010306,0.048910,0.000000,0.048741,0.000000,0.046902,0.000000,0.047447,0.000000,0.047108,0.003792
49010308,0.032772,0.060606,0.031782,0.041096,0.031044,0.000000,0.030421,0.037500,0.029854,0.036421
49010412,0.032482,0.000000,0.031635,0.000000,0.030956,0.000000,0.030375,0.000000,0.029837,0.024296
49010501,0.032044,0.029586,0.031388,0.029586,0.030827,0.023669,0.030296,0.022989,0.029783,0.048781
49010503,0.025428,0.000000,0.027492,0.158730,0.029117,0.030651,0.030070,0.029630,0.029737,0.298089
49010504,0.032681,0.000000,0.031747,0.073529,0.031014,0.038961,0.030408,0.040000,0.029853,0.042856
49010506,0.025443,0.000000,0.027501,0.013333,0.029121,0.021429,0.030071,0.021277,0.029737,0.023993
49010507,0.033875,0.000000,0.032405,0.177778,0.031379,0.146667,0.030600,0.169231,0.029955,0.219939
49010508,0.032738,0.000000,0.031771,0.000000,0.031031,0.000000,0.030409,0.032086,0.029853,0.057100
49010601,0.033907,0.041736,0.032426,0.049719,0.031394,0.048758,0.030614,0.025930,0.029968,0.016465
49010602,0.033174,0.000000,0.032002,0.024096,0.031155,0.000000,0.030485,0.066667,0.029896,0.002446
49010604,0.034127,0.035294,0.032540,0.024000,0.031451,0.000000,0.030646,0.030211,0.029983,0.064672
49010605,0.032504,0.000000,0.031631,0.004348,0.030954,0.004405,0.030374,0.136187,0.029837,0.000969
49010606,0.032832,0.023697,0.031823,0.000000,0.031061,0.000000,0.030436,0.031343,0.029867,0.003311
49010701,0.032772,0.097222,0.031782,0.155340,0.031044,0.139535,0.030421,0.180723,0.029854,0.113964
49010706,0.048910,0.000000,0.048741,0.007812,0.046902,0.019417,0.047447,0.022222,0.047108,0.016699
49010708,0.031876,0.076923,0.031298,0.038462,0.030772,0.036364,0.030265,0.036364,0.029768,0.029092
